source,id,task,context,response_limit,first_pass,recorded_success,response_correct,eventual_success,correct_contents_and_format,undo_restored,seconds,inference_calls,generated_tokens,maximum_prompt_tokens,maximum_response_tokens,finish_reasons,discarded_speculative_calls,response_recoveries,fallback_notices,tool_errors_or_duplicates,outcome,error
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-large-1,replace-large,8192,2048,1,1,1,1,1,1,5.247,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-large-2,replace-large,8192,2048,1,1,1,1,1,1,5.246,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-large-3,replace-large,8192,2048,1,1,1,1,1,1,5.248,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-create-1,create,8192,2048,1,1,1,1,1,1,2.701,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-create-2,create,8192,2048,1,1,1,1,1,1,2.697,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-create-3,create,8192,2048,1,1,1,1,1,1,2.7,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-append-1,append,8192,2048,1,1,1,1,1,1,4.161,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-append-2,append,8192,2048,1,1,1,1,1,1,4.128,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-append-3,append,8192,2048,1,1,1,1,1,1,4.145,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-multiple-edits-1,multiple-edits,8192,2048,1,1,1,1,1,1,8.575,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-multiple-edits-2,multiple-edits,8192,2048,1,1,1,1,1,1,8.707,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-multiple-edits-3,multiple-edits,8192,2048,1,1,1,1,1,1,8.868,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-multi-file-1,multi-file,8192,2048,1,1,1,1,1,1,6.36,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-multi-file-2,multi-file,8192,2048,1,1,1,1,1,1,6.276,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-multi-file-3,multi-file,8192,2048,1,1,1,1,1,1,6.356,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-rtf-1,rtf,8192,2048,0,0,1,0,0,1,7.488,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-2048-rtf-2,rtf,8192,2048,0,0,1,0,0,1,7.53,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-2048-rtf-3,rtf,8192,2048,0,0,1,0,0,1,7.526,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-2048-protected-1,protected,8192,2048,0,1,1,1,1,1,8.062,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-protected-2,protected,8192,2048,0,1,1,1,1,1,8.063,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-protected-3,protected,8192,2048,0,1,1,1,1,1,8.04,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-ambiguous-1,ambiguous,8192,2048,0,1,0,0,1,1,2.909,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-2048-ambiguous-2,ambiguous,8192,2048,0,1,0,0,1,1,2.876,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-2048-ambiguous-3,ambiguous,8192,2048,0,1,0,0,1,1,2.859,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-2048-delete-1,delete,8192,2048,1,1,1,1,1,1,2.264,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-delete-2,delete,8192,2048,1,1,1,1,1,1,2.246,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-delete-3,delete,8192,2048,1,1,1,1,1,1,2.259,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-move-1,move,8192,2048,1,1,1,1,1,1,3.399,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-move-2,move,8192,2048,1,1,1,1,1,1,3.408,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-move-3,move,8192,2048,1,1,1,1,1,1,3.399,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-small-1,replace-small,8192,4096,0,1,1,1,1,1,7.383,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-small-2,replace-small,8192,4096,0,1,1,1,1,1,7.406,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-small-3,replace-small,8192,4096,0,1,1,1,1,1,7.499,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-medium-1,replace-medium,8192,4096,1,1,1,1,1,1,4.389,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-medium-2,replace-medium,8192,4096,1,1,1,1,1,1,4.344,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-medium-3,replace-medium,8192,4096,1,1,1,1,1,1,4.338,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-large-1,replace-large,8192,4096,1,1,1,1,1,1,5.269,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-large-2,replace-large,8192,4096,1,1,1,1,1,1,5.274,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-replace-large-3,replace-large,8192,4096,1,1,1,1,1,1,5.27,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-create-1,create,8192,4096,1,1,1,1,1,1,2.696,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-create-2,create,8192,4096,1,1,1,1,1,1,2.694,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-create-3,create,8192,4096,1,1,1,1,1,1,2.719,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-append-1,append,8192,4096,1,1,1,1,1,1,4.13,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-append-2,append,8192,4096,1,1,1,1,1,1,4.153,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-append-3,append,8192,4096,1,1,1,1,1,1,4.132,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-multiple-edits-1,multiple-edits,8192,4096,1,1,1,1,1,1,8.581,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-multiple-edits-2,multiple-edits,8192,4096,1,1,1,1,1,1,8.576,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-multiple-edits-3,multiple-edits,8192,4096,1,1,1,1,1,1,8.587,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-multi-file-1,multi-file,8192,4096,1,1,1,1,1,1,6.144,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-multi-file-2,multi-file,8192,4096,1,1,1,1,1,1,6.154,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-multi-file-3,multi-file,8192,4096,1,1,1,1,1,1,6.119,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-rtf-1,rtf,8192,4096,0,0,1,0,0,1,7.281,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-4096-rtf-2,rtf,8192,4096,0,0,1,0,0,1,7.283,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-4096-rtf-3,rtf,8192,4096,0,0,1,0,0,1,7.264,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-4096-protected-1,protected,8192,4096,0,1,1,1,1,1,7.761,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-protected-2,protected,8192,4096,0,1,1,1,1,1,7.769,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-protected-3,protected,8192,4096,0,1,1,1,1,1,7.798,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-ambiguous-1,ambiguous,8192,4096,0,1,0,0,1,1,2.867,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-4096-ambiguous-2,ambiguous,8192,4096,0,1,0,0,1,1,2.859,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-4096-ambiguous-3,ambiguous,8192,4096,0,1,0,0,1,1,2.852,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-4096-delete-1,delete,8192,4096,1,1,1,1,1,1,2.255,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-delete-2,delete,8192,4096,1,1,1,1,1,1,2.257,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-delete-3,delete,8192,4096,1,1,1,1,1,1,2.258,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-move-1,move,8192,4096,1,1,1,1,1,1,3.411,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-move-2,move,8192,4096,1,1,1,1,1,1,3.407,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-4096-move-3,move,8192,4096,1,1,1,1,1,1,3.41,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-unicode-1,held-out-unicode,4096,1024,1,1,1,1,1,1,6.467,4,257,1848,83,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-unicode-2,held-out-unicode,4096,1024,1,1,1,1,1,1,6.322,4,257,1848,83,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-unicode-3,held-out-unicode,4096,1024,1,1,1,1,1,1,6.301,4,257,1848,83,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-near-limit-1,held-out-near-limit,4096,1024,1,1,1,1,1,1,4.973,3,194,1786,73,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-near-limit-2,held-out-near-limit,4096,1024,1,1,1,1,1,1,4.969,3,194,1786,73,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-near-limit-3,held-out-near-limit,4096,1024,1,1,1,1,1,1,4.969,3,194,1786,73,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-append-1,held-out-append,4096,1024,0,1,1,1,1,1,7.326,4,272,2602,105,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-append-2,held-out-append,4096,1024,0,1,1,1,1,1,7.334,4,272,2602,105,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-append-3,held-out-append,4096,1024,0,1,1,1,1,1,7.315,4,272,2602,105,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-target-occurrence-1,held-out-target-occurrence,4096,1024,0,0,1,0,0,1,5.613,4,206,1754,63,"{""tool_calls"": 4}",1,0,0,3,runtime_or_terminal_tool_error,"File Mode cannot access links, special files, or protected project settings."
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-target-occurrence-2,held-out-target-occurrence,4096,1024,0,0,1,0,0,1,5.602,4,206,1754,63,"{""tool_calls"": 4}",1,0,0,3,runtime_or_terminal_tool_error,"File Mode cannot access links, special files, or protected project settings."
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-target-occurrence-3,held-out-target-occurrence,4096,1024,0,0,1,0,0,1,5.597,4,206,1754,63,"{""tool_calls"": 4}",1,0,0,3,runtime_or_terminal_tool_error,"File Mode cannot access links, special files, or protected project settings."
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-rtf-1,held-out-rtf,4096,1024,0,1,1,1,1,1,8.598,6,329,2002,90,"{""stop"": 2, ""tool_calls"": 4}",1,1,1,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-rtf-2,held-out-rtf,4096,1024,0,1,1,1,1,1,8.589,6,329,2002,90,"{""stop"": 2, ""tool_calls"": 4}",1,1,1,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-rtf-3,held-out-rtf,4096,1024,0,1,1,1,1,1,8.598,6,329,2002,90,"{""stop"": 2, ""tool_calls"": 4}",1,1,1,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-quoted-punctuation-1,held-out-quoted-punctuation,4096,1024,0,1,1,1,1,1,8.438,5,357,1969,131,"{""stop"": 2, ""tool_calls"": 3}",0,1,1,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-quoted-punctuation-2,held-out-quoted-punctuation,4096,1024,0,1,1,1,1,1,8.387,5,357,1969,131,"{""stop"": 2, ""tool_calls"": 3}",0,1,1,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-quoted-punctuation-3,held-out-quoted-punctuation,4096,1024,0,1,1,1,1,1,8.399,5,357,1969,131,"{""stop"": 2, ""tool_calls"": 3}",0,1,1,1,recovered_success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-three-files-1,held-out-three-files,4096,1024,1,1,1,1,1,1,12.011,8,460,2261,109,"{""stop"": 1, ""tool_calls"": 7}",2,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-three-files-2,held-out-three-files,4096,1024,1,1,1,1,1,1,12.057,8,460,2261,109,"{""stop"": 1, ""tool_calls"": 7}",2,0,0,0,success,
ai-file-final-held-out-4096.jsonl,held-out-4096-1024-held-out-three-files-3,held-out-three-files,4096,1024,1,1,1,1,1,1,12.058,8,460,2261,109,"{""stop"": 1, ""tool_calls"": 7}",2,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-replace-small-1,replace-small,4096,1024,0,0,1,0,0,1,9.699,5,442,1951,141,"{""stop"": 1, ""tool_calls"": 4}",0,1,0,3,tool_error,"The local model could not correct its file-tool arguments. No failed calls changed files. Last error: The old_text has not been read in an excerpt. No change was made. Use read_file with query to find the target, then copy the exact text to replace. Review and Undo keep earlier edits recoverable."
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-replace-medium-1,replace-medium,4096,1024,1,1,1,1,1,1,4.376,3,154,1893,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-replace-large-1,replace-large,4096,1024,1,1,1,1,1,1,5.578,3,240,1904,133,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-create-1,create,4096,1024,1,1,1,1,1,1,2.744,2,82,1689,48,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-append-1,append,4096,1024,1,1,1,1,1,1,4.249,3,148,1779,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-multiple-edits-1,multiple-edits,4096,1024,1,1,1,1,1,1,8.593,5,375,1985,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-multi-file-1,multi-file,4096,1024,1,1,1,1,1,1,5.686,4,210,1895,78,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-rtf-1,rtf,4096,1024,0,0,1,0,0,1,5.927,4,228,1824,82,"{""stop"": 1, ""tool_calls"": 3}",0,0,1,0,incorrect_edit,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-protected-1,protected,4096,1024,0,0,1,0,0,1,2.49,2,66,1622,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,premature_completion,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-ambiguous-1,ambiguous,4096,1024,0,0,0,0,1,1,3.032,2,102,1655,77,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-delete-1,delete,4096,1024,1,1,1,1,1,1,2.228,2,46,1635,25,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot7-matrix-4096.jsonl,pilot7-4096-1024-move-1,move,4096,1024,1,1,1,1,1,1,3.836,2,165,1659,116,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-1,core,4096,1024,1,1,1,1,1,1,7.124,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-2,core,4096,1024,1,1,1,1,1,1,6.992,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-3,core,4096,1024,1,1,1,1,1,1,6.944,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-4,core,4096,1024,1,1,1,1,1,1,6.946,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-5,core,4096,1024,1,1,1,1,1,1,6.938,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-6,core,4096,1024,1,1,1,1,1,1,7.001,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-7,core,4096,1024,1,1,1,1,1,1,7.102,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-8,core,4096,1024,1,1,1,1,1,1,7.18,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-9,core,4096,1024,1,1,1,1,1,1,7.225,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-10,core,4096,1024,1,1,1,1,1,1,7.155,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-11,core,4096,1024,1,1,1,1,1,1,7.171,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-12,core,4096,1024,1,1,1,1,1,1,7.158,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-13,core,4096,1024,1,1,1,1,1,1,7.13,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-14,core,4096,1024,1,1,1,1,1,1,7.138,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-15,core,4096,1024,1,1,1,1,1,1,7.063,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-16,core,4096,1024,1,1,1,1,1,1,7.046,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-17,core,4096,1024,1,1,1,1,1,1,7.044,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-18,core,4096,1024,1,1,1,1,1,1,6.964,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-19,core,4096,1024,1,1,1,1,1,1,6.939,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-4096.jsonl,final-4096-1024-core-20,core,4096,1024,1,1,1,1,1,1,6.939,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-small-1,replace-small,4096,1024,0,1,1,1,1,1,7.22,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-small-2,replace-small,4096,1024,0,1,1,1,1,1,7.385,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-small-3,replace-small,4096,1024,0,1,1,1,1,1,7.363,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-medium-1,replace-medium,4096,1024,1,1,1,1,1,1,4.292,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-medium-2,replace-medium,4096,1024,1,1,1,1,1,1,4.309,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-medium-3,replace-medium,4096,1024,1,1,1,1,1,1,4.311,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-large-1,replace-large,4096,1024,1,1,1,1,1,1,5.252,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-large-2,replace-large,4096,1024,1,1,1,1,1,1,5.253,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-replace-large-3,replace-large,4096,1024,1,1,1,1,1,1,5.257,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-create-1,create,4096,1024,1,1,1,1,1,1,2.694,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
